5094<>2014/08/21 03:31:05<>CEO77882<>佐奈<>火を入れるならバイオレンス、光ならクイーンアルカだったな、pigが強力なやつ並べるから場に進化元がある場合が多い<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5095<>2014/08/21 03:31:41<>CEO77882<>佐奈<>とりあえずトリガーイエスにオリーブオイル増量しといた<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5096<>2014/08/21 03:31:51<>NAD08121<>人参<>なるほどねー・・・こんな風になってたのか…<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5097<>2014/08/21 03:32:24<>CEO77882<>佐奈<>俺も見たい←<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5098<>2014/08/21 03:32:57<>GGO06260<>推進会の会長っTER<>どうしてもルナコスモ入れたかったためこうなった<>337qQ6wK6czCM<>115.177.168.51<>kaicho<>70322372<><><>1<>
5099<>2014/08/21 03:33:02<>GGO06260<>推進会の会長っTER<>えｗｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kaicho<>70322372<><><>1<>
5100<>2014/08/21 03:33:12<>GGO06260<>推進会の会長っTER<>ボロクソ言われそうなんだけどｗｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kaicho<>70322372<><><>1<>
5101<>2014/08/21 03:33:31<>CEO77882<>佐奈<>11番目でｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5102<>2014/08/21 03:33:48<>NAD08121<>人参<>これはパラドックスこなかったら終わりそうｗ<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5103<>2014/08/21 03:33:53<>GGO06260<>推進会の会長っTER<>（早めに寝たかったからビート型になったなんて口が裂けても言えない…<>337qQ6wK6czCM<>115.177.168.51<>kaicho<>70322372<><><>1<>
5104<>2014/08/21 03:34:08<>NAD08121<>人参<>おいｗ<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5105<>2014/08/21 03:36:07<>SAO06260<>ENTER禊・副管理人<>おやすみ！<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5106<>2014/08/21 03:36:17<>CEO77882<>佐奈<>え、俺こんなのに負けたの･･･<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5107<>2014/08/21 03:37:20<>NAD08121<>人参<>これほぼパラドックスしか殴らないよねｗ<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5108<>2014/08/21 03:37:23<>CEO77882<>佐奈<>コスモビューいらんでしょ、４ドローだからいけると思いがちだがﾊﾟﾗﾄﾞｯｸｽ出した時点で基本手札0だからｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5109<>2014/08/21 03:37:30<>SAO06260<>ENTER禊・副管理人<>こんなのとかいわれたんだけどｗｗｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5110<>2014/08/21 03:37:50<>SAO06260<>ENTER禊・副管理人<>どうしても入れたかったからいいのｗｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5111<>2014/08/21 03:37:57<>CEO77882<>佐奈<>せめて２枚目以降のパラドックスをサーチできるようにしなきゃｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5112<>2014/08/21 03:38:12<>SAO06260<>ENTER禊・副管理人<>パラドックスでないとシノビが殴りにかかります<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5113<>2014/08/21 03:38:24<>NAD08121<>人参<>ｗｗｗｗｗｗｗｗｗ<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5114<>2014/08/21 03:38:25<>SAO06260<>ENTER禊・副管理人<>設計図←<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5115<>2014/08/21 03:38:44<>CEO77882<>佐奈<>基本トップ勝負やんｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5116<>2014/08/21 03:39:22<>SAO06260<>ENTER禊・副管理人<>まぁそりゃ2ｔブースト引けないビマナと同じようなもんだよｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5117<>2014/08/21 03:39:50<>CEO77882<>佐奈<>なんで２ｔブーストしようとするの？<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5118<>2014/08/21 03:40:40<>CEO77882<>佐奈<>普通にこのデッキの解説を聞きたい<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5119<>2014/08/21 03:40:53<>SAO06260<>ENTER禊・副管理人<>えｗ　なにそのフェアラたちの利用価値を最初っから探すようにｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5120<>2014/08/21 03:41:46<>SAO06260<>ENTER禊・副管理人<>とにかくパラドックスを使って早く勝負を決めたかったデッキ　一応若干の長引きにも対応できるようにし、ファンデッキだから俺の好きなカードも詰め込んだ結果<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5121<>2014/08/21 03:41:52<>SAO06260<>ENTER禊・副管理人<>寝ていいかなｗｗｗｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5122<>2014/08/21 03:41:59<>CEO77882<>佐奈<>どのカードがどの目的で入ってるのか、ビルダーとして気になる、で、どうしてこうなっちゃったのかも問い詰めたい<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5123<>2014/08/21 03:42:26<>CEO77882<>佐奈<>別に寝てもいいよｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5124<>2014/08/21 03:42:40<>SAO06260<>ENTER禊・副管理人<>こうなっちゃったｗｗｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5125<>2014/08/21 03:43:59<>SAO06260<>ENTER禊・副管理人<>おやすみなさいｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5126<>2014/08/21 03:44:35<>NAD08121<>人参<>おやすみーｗ<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5127<>2014/08/21 03:47:14<>CEO77882<>佐奈<>てかパラドックス練っても無駄なだけだから相当暇な人にしかオススメしない（ｵｲ<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5128<>2014/08/21 03:48:25<>NAD08121<>人参<>まあいいさｗ今考えてるのが増やした手札をどうするかなんだよねー<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5129<>2014/08/21 03:50:03<>CEO77882<>佐奈<>そこまで考えることじゃないですよ、あくまでパラドックスは生魂を使ったエンジンなので、普通にフィニッシャー出せばいいと思います<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5130<>2014/08/21 03:50:31<>NAD08121<>人参<>深く考えすぎなのか・・・<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5131<>2014/08/21 03:51:01<>NAD08121<>人参<>どうしても墓地利用と手札補充後をかんがえちゃうんだよね<>ni8IJwa5gN4Oo<>27.132.4.248<>allzero<>09792398<><><>1<>
5132<>2014/08/21 16:18:47<>RYO12358<>パル<>どうやっても勝ち数が増えない…<>12tihVxrHGtvg<>182.250.253.6<><>45669567<><><>1<>
5133<>2014/08/21 20:40:57<>CEO77882<>佐奈<>メッセージの欄にも書きましたが、効果以外で非公開領域が見えてしまった場合、もしくは把握ができる状況（ドドスコでボトムに送るカードまで公開した場合等）になった場合、続行不可とし、退室許可を出し、退室を促します<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><><>
5134<>2014/08/21 20:42:05<>CEO77882<>佐奈<>相手の手札を知りながらするデュエルや、山札の中身を詳しく把握できるデュエルなんてしたくありません<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5135<>2014/08/21 20:42:21<>CEO77882<>佐奈<>ご理解よろしくお願いします<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5136<>2014/08/21 20:50:14<>ZWQ22222<>ドラゴンズファン<>また 誰か 混乱したか・・・・<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>15539026<><><>1<>
5137<>2014/08/21 20:50:42<>ZWQ22222<>ドラゴンズファン<>まあ 課金勢のゆうことですので 気にしないように<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>15539026<><><>1<>
5138<>2014/08/21 20:59:12<>ZWQ22222<>ドラゴンズファン<>言われた人以外は<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>15539026<><><>1<>
5145<>2014/08/21 21:44:25<>HWT95830<>howaito(オリカ権残2枚)<>管理人さんオリカどうですか？<>hoYefG63iWwow<>122.129.176.222<>highld<>65981107<><><>1<>
5146<>2014/08/21 21:46:24<>SAO06260<>ENTER禊・副管理人<>げすとさんがカードを作るので俺はなんとも…ｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>16521807<><><>1<>
5147<>2014/08/21 21:47:01<>HWT95830<>howaito(オリカ権残2枚)<>クロスギアの権ですｗ<>hoYefG63iWwow<>122.129.176.222<>highld<>65981107<><><>1<>
5148<>2014/08/21 21:47:15<>HWT95830<>howaito(オリカ権残2枚)<>昨日言ってたやつですｗ<>hoYefG63iWwow<>122.129.176.222<>highld<>65981107<><><>1<>
5149<>2014/08/21 21:49:54<>HWT95830<>howaito(オリカ権残2枚)<>水闇クロスギアこれをクロスしたクリ―チャーは＋2000されアタックする時相手は自分自身の手札を1枚捨てる<>hoYefG63iWwow<>122.129.176.222<>highld<>65981107<><><>1<>
5150<>2014/08/21 21:50:28<>HWT95830<>howaito(オリカ権残2枚)<>自分の手札が2枚以下ならカードを1枚ひく<>hoYefG63iWwow<>122.129.176.222<>highld<>65981107<><><>1<>
5151<>2014/08/21 21:50:34<>HWT95830<>howaito(オリカ権残2枚)<>ですｗ<>hoYefG63iWwow<>122.129.176.222<>highld<>65981107<><><>1<>
5152<>2014/08/21 21:53:36<>SAO06260<>ENTER禊・副管理人<>はいｗ　えーとここに管理人が１人　副管理人が５人いるんですが　管理人さんは主にプログラミング専門　俺が大会開催とパック作成、オリカ相談役、勲章作成、迷惑行為などの解消、適当な部屋に入り喋くる担当で　schwarz さんがカード作成、大会補助、オリカ相談役　推進会元会長、エイラさん、ちびけんさんが対戦部屋見守り役なのでｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>18906518<><><>1<>
5153<>2014/08/21 21:55:05<>SAO06260<>ENTER禊・副管理人<>schwarz さんが来たときに作成を頼みましょうｗ　それまで名前考えといたほうがいいですよ！　　ちなみに名前の両端に★が強制的につきます<>337qQ6wK6czCM<>115.177.168.51<>kun<>18906518<><><>1<>
5154<>2014/08/21 21:55:42<>HWT95830<>howaito(オリカ権残2枚)<>分かりましたｗ<>hoYefG63iWwow<>122.129.176.222<>highld<>65981107<><><>1<>
5155<>2014/08/21 21:56:00<>SAO06260<>ENTER禊・副管理人<>なんかこう書くと俺がめっちゃ仕事してるように錯覚させられる　　あ、ちなみにIPアドレス制限かけるのも俺の仕事です^ｐ^<>337qQ6wK6czCM<>115.177.168.51<>kun<>18906518<><><>1<>
5166<>2014/08/21 22:16:08<>ZWQ22222<>ドラゴンズファン<>もう相談役 二人でいいんじゃね？(´･_･`)<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>15539026<><><>1<>
5167<>2014/08/21 22:29:45<>ZWQ22222<>ドラゴンズファン<>ってか 適当な部屋でしゃべりまくるって ほとんど俺のいる部屋(ry<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>15539026<><><>1<>
5168<>2014/08/21 22:50:59<>SAO06260<>ENTER禊・副管理人<>いやいやｗ　みんな均等に<>337qQ6wK6czCM<>115.177.168.51<>kun<>18906518<><><>1<>
5169<>2014/08/21 23:03:37<>ONO97416<>たかやん<>誰かスネークのアタックトリガーの正しい処理方法を教えてください<>414liByZPAOag<>60.35.19.62<>full<>79440106<><><>1<>
5170<>2014/08/21 23:04:36<>CEO77882<>佐奈<>それな<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5171<>2014/08/21 23:05:46<>CEO77882<>佐奈<>山札を上から順番にシールドに置いていき、墓地を山札に加える、シャッフルしたあとシールドを数字の逆順に山札に戻す<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5172<>2014/08/21 23:06:00<>CEO77882<>佐奈<>とかかなぁ･･･<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
5173<>2014/08/21 23:06:44<>ONO97416<>たかやん<>ありがとうございます<>414liByZPAOag<>60.35.19.62<>full<>79440106<><><>1<>
5174<>2014/08/21 23:06:51<>BYM31296<>テツ<>スネークをよく使っている自分としては、<>akLFVEQSeRsGw<>240f:64:be10:1:9cd3:bb25:2055:8bef<>ts<>30574856<><>BCL04600,KGK12345<>1<>
5175<>2014/08/21 23:07:08<>BYM31296<>テツ<>デッキ枚数が少ないときにしか攻撃していないｗｗ<>akLFVEQSeRsGw<>240f:64:be10:1:9cd3:bb25:2055:8bef<>ts<>30574856<><>BCL04600,KGK12345<>1<>
5176<>2014/08/21 23:08:11<>BYM31296<>テツ<>ま、スネークが入っているデッキは、大量展開等するから、すぐにデッキ枚数が減るんだけどｗｗ<>akLFVEQSeRsGw<>240f:64:be10:1:9cd3:bb25:2055:8bef<>ts<>30574856<><>BCL04600,KGK12345<>1<>
5177<>2014/08/21 23:08:37<>CEO77882<>佐奈<>だよね、システムが追いついてないから使うのためらっちゃうカードが存在してしまう<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><>1<>
